unweighted_fairness,weighted_fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues,n_approvals_per_voter
0.824,0.799,10000,10,1.5,plurality,0.0,5,2,2
0.714,0.728,10000,10,1.5,majority,0.0,5,2,2
0.966,0.782,10000,10,1.5,approval,0.0,5,2,2
0.929,0.747,10000,10,1.5,plurality,0.0,5,2,2
0.632,0.745,10000,10,1.5,majority,0.0,5,2,2
0.951,0.827,10000,10,1.5,approval,0.0,5,2,2
0.865,0.842,10000,10,1.5,plurality,0.0,5,2,2
0.967,0.821,10000,10,1.5,majority,0.0,5,2,2
0.914,0.761,10000,10,1.5,approval,0.0,5,2,2
0.87,0.76,10000,10,1.5,plurality,0.0,5,2,2
0.728,0.738,10000,10,1.5,majority,0.0,5,2,2
1.001,0.797,10000,10,1.5,approval,0.0,5,2,2
0.919,0.739,10000,10,1.5,plurality,0.0,5,2,2
0.799,0.75,10000,10,1.5,majority,0.0,5,2,2
0.858,0.776,10000,10,1.5,approval,0.0,5,2,2
1.049,0.926,10000,10,1.5,plurality,0.0,5,2,2
0.952,0.89,10000,10,1.5,majority,0.0,5,2,2
0.88,0.755,10000,10,1.5,approval,0.0,5,2,2
0.745,0.74,10000,10,1.5,plurality,0.0,5,2,2
0.915,0.864,10000,10,1.5,majority,0.0,5,2,2
0.828,0.778,10000,10,1.5,approval,0.0,5,2,2
0.891,0.87,10000,10,1.5,plurality,0.0,5,2,2
0.948,0.937,10000,10,1.5,majority,0.0,5,2,2
0.768,0.759,10000,10,1.5,approval,0.0,5,2,2
0.795,0.818,10000,10,1.5,plurality,0.0,5,2,2
0.969,0.796,10000,10,1.5,majority,0.0,5,2,2
0.74,0.731,10000,10,1.5,approval,0.0,5,2,2
0.712,0.757,10000,10,1.5,plurality,0.0,5,2,2
0.828,0.768,10000,10,1.5,majority,0.0,5,2,2
0.998,0.818,10000,10,1.5,approval,0.0,5,2,2
0.928,0.812,10000,10,1.5,plurality,0.0,5,2,2
0.81,0.779,10000,10,1.5,majority,0.0,5,2,2
0.866,0.751,10000,10,1.5,approval,0.0,5,2,2
0.903,0.755,10000,10,1.5,plurality,0.0,5,2,2
0.594,0.628,10000,10,1.5,majority,0.0,5,2,2
0.779,0.741,10000,10,1.5,approval,0.0,5,2,2
0.735,0.788,10000,10,1.5,plurality,0.0,5,2,2
0.715,0.777,10000,10,1.5,majority,0.0,5,2,2
0.937,0.761,10000,10,1.5,approval,0.0,5,2,2
0.699,0.798,10000,10,1.5,plurality,0.0,5,2,2
0.719,0.726,10000,10,1.5,majority,0.0,5,2,2
0.817,0.731,10000,10,1.5,approval,0.0,5,2,2
0.682,0.763,10000,10,1.5,plurality,0.0,5,2,2
0.822,0.81,10000,10,1.5,majority,0.0,5,2,2
0.948,0.776,10000,10,1.5,approval,0.0,5,2,2
0.799,0.746,10000,10,1.5,plurality,0.0,5,2,2
1.072,0.964,10000,10,1.5,majority,0.0,5,2,2
0.813,0.756,10000,10,1.5,approval,0.0,5,2,2
0.793,0.781,10000,10,1.5,plurality,0.0,5,2,2
0.694,0.681,10000,10,1.5,majority,0.0,5,2,2
0.992,0.828,10000,10,1.5,approval,0.0,5,2,2
0.957,0.758,10000,10,1.5,plurality,0.0,5,2,2
0.669,0.709,10000,10,1.5,majority,0.0,5,2,2
0.864,0.765,10000,10,1.5,approval,0.0,5,2,2
0.888,0.754,10000,10,1.5,plurality,0.0,5,2,2
1.059,0.954,10000,10,1.5,majority,0.0,5,2,2
0.865,0.776,10000,10,1.5,approval,0.0,5,2,2
0.87,0.772,10000,10,1.5,plurality,0.0,5,2,2
0.784,0.834,10000,10,1.5,majority,0.0,5,2,2
0.75,0.745,10000,10,1.5,approval,0.0,5,2,2
0.707,0.764,10000,10,1.5,plurality,0.0,5,2,2
0.659,0.64,10000,10,1.5,majority,0.0,5,2,2
0.983,0.807,10000,10,1.5,approval,0.0,5,2,2
0.723,0.761,10000,10,1.5,plurality,0.0,5,2,2
0.894,0.799,10000,10,1.5,majority,0.0,5,2,2
1.083,0.834,10000,10,1.5,approval,0.0,5,2,2
0.767,0.788,10000,10,1.5,plurality,0.0,5,2,2
0.902,0.734,10000,10,1.5,majority,0.0,5,2,2
0.799,0.761,10000,10,1.5,approval,0.0,5,2,2
0.79,0.745,10000,10,1.5,plurality,0.0,5,2,2
0.702,0.798,10000,10,1.5,majority,0.0,5,2,2
0.857,0.756,10000,10,1.5,approval,0.0,5,2,2
1.378,1.06,10000,10,1.5,plurality,0.0,5,2,2
0.886,0.79,10000,10,1.5,majority,0.0,5,2,2
1.075,0.903,10000,10,1.5,approval,0.0,5,2,2
0.99,0.765,10000,10,1.5,plurality,0.0,5,2,2
0.969,0.794,10000,10,1.5,majority,0.0,5,2,2
0.913,0.755,10000,10,1.5,approval,0.0,5,2,2
0.827,0.775,10000,10,1.5,plurality,0.0,5,2,2
0.824,0.837,10000,10,1.5,majority,0.0,5,2,2
0.806,0.743,10000,10,1.5,approval,0.0,5,2,2
0.702,0.742,10000,10,1.5,plurality,0.0,5,2,2
0.639,0.662,10000,10,1.5,majority,0.0,5,2,2
0.977,0.778,10000,10,1.5,approval,0.0,5,2,2
0.797,0.812,10000,10,1.5,plurality,0.0,5,2,2
0.749,0.746,10000,10,1.5,majority,0.0,5,2,2
1.082,0.899,10000,10,1.5,approval,0.0,5,2,2
0.871,0.749,10000,10,1.5,plurality,0.0,5,2,2
0.914,0.882,10000,10,1.5,majority,0.0,5,2,2
0.841,0.793,10000,10,1.5,approval,0.0,5,2,2
0.713,0.738,10000,10,1.5,plurality,0.0,5,2,2
0.966,0.789,10000,10,1.5,majority,0.0,5,2,2
0.89,0.783,10000,10,1.5,approval,0.0,5,2,2
0.994,0.845,10000,10,1.5,plurality,0.0,5,2,2
0.836,0.753,10000,10,1.5,majority,0.0,5,2,2
0.921,0.798,10000,10,1.5,approval,0.0,5,2,2
0.947,0.797,10000,10,1.5,plurality,0.0,5,2,2
0.631,0.729,10000,10,1.5,majority,0.0,5,2,2
0.892,0.767,10000,10,1.5,approval,0.0,5,2,2
0.781,0.759,10000,10,1.5,plurality,0.0,5,2,2
0.607,0.76,10000,10,1.5,majority,0.0,5,2,2
0.94,0.796,10000,10,1.5,approval,0.0,5,2,2
0.855,0.88,10000,10,1.5,plurality,0.0,5,2,2
0.766,0.726,10000,10,1.5,majority,0.0,5,2,2
1.029,0.832,10000,10,1.5,approval,0.0,5,2,2
0.87,0.783,10000,10,1.5,plurality,0.0,5,2,2
0.866,0.786,10000,10,1.5,majority,0.0,5,2,2
0.852,0.755,10000,10,1.5,approval,0.0,5,2,2
0.769,0.804,10000,10,1.5,plurality,0.0,5,2,2
0.853,0.813,10000,10,1.5,majority,0.0,5,2,2
0.838,0.749,10000,10,1.5,approval,0.0,5,2,2
1.016,0.779,10000,10,1.5,plurality,0.0,5,2,2
0.685,0.682,10000,10,1.5,majority,0.0,5,2,2
0.718,0.738,10000,10,1.5,approval,0.0,5,2,2
0.743,0.765,10000,10,1.5,plurality,0.0,5,2,2
0.79,0.738,10000,10,1.5,majority,0.0,5,2,2
0.927,0.801,10000,10,1.5,approval,0.0,5,2,2
0.776,0.773,10000,10,1.5,plurality,0.0,5,2,2
0.567,0.624,10000,10,1.5,majority,0.0,5,2,2
1.008,0.825,10000,10,1.5,approval,0.0,5,2,2
0.738,0.741,10000,10,1.5,plurality,0.0,5,2,2
0.773,0.778,10000,10,1.5,majority,0.0,5,2,2
0.818,0.751,10000,10,1.5,approval,0.0,5,2,2
0.726,0.756,10000,10,1.5,plurality,0.0,5,2,2
0.771,0.778,10000,10,1.5,majority,0.0,5,2,2
0.818,0.764,10000,10,1.5,approval,0.0,5,2,2
0.903,0.748,10000,10,1.5,plurality,0.0,5,2,2
1.039,0.986,10000,10,1.5,majority,0.0,5,2,2
1.003,0.803,10000,10,1.5,approval,0.0,5,2,2
0.68,0.743,10000,10,1.5,plurality,0.0,5,2,2
0.815,0.829,10000,10,1.5,majority,0.0,5,2,2
0.773,0.749,10000,10,1.5,approval,0.0,5,2,2
0.988,0.753,10000,10,1.5,plurality,0.0,5,2,2
0.85,0.706,10000,10,1.5,majority,0.0,5,2,2
0.722,0.707,10000,10,1.5,approval,0.0,5,2,2
0.731,0.779,10000,10,1.5,plurality,0.0,5,2,2
0.698,0.705,10000,10,1.5,majority,0.0,5,2,2
0.868,0.76,10000,10,1.5,approval,0.0,5,2,2
0.767,0.737,10000,10,1.5,plurality,0.0,5,2,2
0.918,0.832,10000,10,1.5,majority,0.0,5,2,2
0.914,0.771,10000,10,1.5,approval,0.0,5,2,2
0.909,0.779,10000,10,1.5,plurality,0.0,5,2,2
0.661,0.694,10000,10,1.5,majority,0.0,5,2,2
0.889,0.776,10000,10,1.5,approval,0.0,5,2,2
1.045,0.9,10000,10,1.5,plurality,0.0,5,2,2
0.641,0.677,10000,10,1.5,majority,0.0,5,2,2
0.847,0.747,10000,10,1.5,approval,0.0,5,2,2
0.706,0.768,10000,10,1.5,plurality,0.0,5,2,2
0.727,0.761,10000,10,1.5,majority,0.0,5,2,2
0.937,0.782,10000,10,1.5,approval,0.0,5,2,2
0.89,0.822,10000,10,1.5,plurality,0.0,5,2,2
0.86,0.837,10000,10,1.5,majority,0.0,5,2,2
0.938,0.766,10000,10,1.5,approval,0.0,5,2,2
0.782,0.745,10000,10,1.5,plurality,0.0,5,2,2
0.776,0.762,10000,10,1.5,majority,0.0,5,2,2
0.991,0.836,10000,10,1.5,approval,0.0,5,2,2
0.947,0.761,10000,10,1.5,plurality,0.0,5,2,2
0.903,0.844,10000,10,1.5,majority,0.0,5,2,2
0.985,0.791,10000,10,1.5,approval,0.0,5,2,2
0.95,0.841,10000,10,1.5,plurality,0.0,5,2,2
0.68,0.677,10000,10,1.5,majority,0.0,5,2,2
0.882,0.804,10000,10,1.5,approval,0.0,5,2,2
0.818,0.738,10000,10,1.5,plurality,0.0,5,2,2
0.734,0.728,10000,10,1.5,majority,0.0,5,2,2
0.95,0.782,10000,10,1.5,approval,0.0,5,2,2
0.78,0.788,10000,10,1.5,plurality,0.0,5,2,2
0.698,0.754,10000,10,1.5,majority,0.0,5,2,2
0.823,0.79,10000,10,1.5,approval,0.0,5,2,2
0.83,0.738,10000,10,1.5,plurality,0.0,5,2,2
0.634,0.74,10000,10,1.5,majority,0.0,5,2,2
0.909,0.777,10000,10,1.5,approval,0.0,5,2,2
0.736,0.759,10000,10,1.5,plurality,0.0,5,2,2
0.978,0.847,10000,10,1.5,majority,0.0,5,2,2
0.929,0.792,10000,10,1.5,approval,0.0,5,2,2
0.763,0.746,10000,10,1.5,plurality,0.0,5,2,2
1.019,0.88,10000,10,1.5,majority,0.0,5,2,2
0.881,0.782,10000,10,1.5,approval,0.0,5,2,2
0.724,0.751,10000,10,1.5,plurality,0.0,5,2,2
0.822,0.783,10000,10,1.5,majority,0.0,5,2,2
0.937,0.837,10000,10,1.5,approval,0.0,5,2,2
0.85,0.79,10000,10,1.5,plurality,0.0,5,2,2
0.912,0.822,10000,10,1.5,majority,0.0,5,2,2
0.922,0.781,10000,10,1.5,approval,0.0,5,2,2
0.969,0.767,10000,10,1.5,plurality,0.0,5,2,2
0.641,0.705,10000,10,1.5,majority,0.0,5,2,2
0.913,0.785,10000,10,1.5,approval,0.0,5,2,2
0.917,0.848,10000,10,1.5,plurality,0.0,5,2,2
0.844,0.795,10000,10,1.5,majority,0.0,5,2,2
0.931,0.733,10000,10,1.5,approval,0.0,5,2,2
0.867,0.76,10000,10,1.5,plurality,0.0,5,2,2
0.833,0.784,10000,10,1.5,majority,0.0,5,2,2
0.902,0.783,10000,10,1.5,approval,0.0,5,2,2
0.693,0.74,10000,10,1.5,plurality,0.0,5,2,2
0.947,0.886,10000,10,1.5,majority,0.0,5,2,2
0.749,0.763,10000,10,1.5,approval,0.0,5,2,2
0.734,0.776,10000,10,1.5,plurality,0.0,5,2,2
0.854,0.971,10000,10,1.5,majority,0.0,5,2,2
0.948,0.768,10000,10,1.5,approval,0.0,5,2,2
1.104,0.899,10000,10,1.5,plurality,0.0,5,2,2
0.823,0.811,10000,10,1.5,majority,0.0,5,2,2
1.069,0.833,10000,10,1.5,approval,0.0,5,2,2
0.836,0.778,10000,10,1.5,plurality,0.0,5,2,2
0.717,0.722,10000,10,1.5,majority,0.0,5,2,2
0.748,0.772,10000,10,1.5,approval,0.0,5,2,2
0.785,0.797,10000,10,1.5,plurality,0.0,5,2,2
0.653,0.777,10000,10,1.5,majority,0.0,5,2,2
0.823,0.868,10000,10,1.5,approval,0.0,5,2,2
0.869,0.763,10000,10,1.5,plurality,0.0,5,2,2
0.725,0.745,10000,10,1.5,majority,0.0,5,2,2
0.881,0.752,10000,10,1.5,approval,0.0,5,2,2
0.888,0.825,10000,10,1.5,plurality,0.0,5,2,2
0.732,0.792,10000,10,1.5,majority,0.0,5,2,2
0.864,0.766,10000,10,1.5,approval,0.0,5,2,2
0.84,0.788,10000,10,1.5,plurality,0.0,5,2,2
0.724,0.803,10000,10,1.5,majority,0.0,5,2,2
0.804,0.733,10000,10,1.5,approval,0.0,5,2,2
0.948,0.825,10000,10,1.5,plurality,0.0,5,2,2
0.635,0.672,10000,10,1.5,majority,0.0,5,2,2
0.878,0.784,10000,10,1.5,approval,0.0,5,2,2
0.701,0.755,10000,10,1.5,plurality,0.0,5,2,2
0.763,0.747,10000,10,1.5,majority,0.0,5,2,2
0.917,0.78,10000,10,1.5,approval,0.0,5,2,2
0.76,0.76,10000,10,1.5,plurality,0.0,5,2,2
0.778,0.845,10000,10,1.5,majority,0.0,5,2,2
0.971,0.819,10000,10,1.5,approval,0.0,5,2,2
0.786,0.808,10000,10,1.5,plurality,0.0,5,2,2
0.872,0.793,10000,10,1.5,majority,0.0,5,2,2
0.826,0.763,10000,10,1.5,approval,0.0,5,2,2
0.926,0.795,10000,10,1.5,plurality,0.0,5,2,2
0.607,0.679,10000,10,1.5,majority,0.0,5,2,2
0.812,0.739,10000,10,1.5,approval,0.0,5,2,2
0.883,0.753,10000,10,1.5,plurality,0.0,5,2,2
0.727,0.694,10000,10,1.5,majority,0.0,5,2,2
0.681,0.759,10000,10,1.5,approval,0.0,5,2,2
0.916,0.79,10000,10,1.5,plurality,0.0,5,2,2
0.801,0.786,10000,10,1.5,majority,0.0,5,2,2
1.094,0.821,10000,10,1.5,approval,0.0,5,2,2
0.794,0.748,10000,10,1.5,plurality,0.0,5,2,2
1.026,0.918,10000,10,1.5,majority,0.0,5,2,2
0.792,0.755,10000,10,1.5,approval,0.0,5,2,2
0.795,0.738,10000,10,1.5,plurality,0.0,5,2,2
0.898,0.73,10000,10,1.5,majority,0.0,5,2,2
0.852,0.821,10000,10,1.5,approval,0.0,5,2,2
0.8,0.735,10000,10,1.5,plurality,0.0,5,2,2
0.695,0.743,10000,10,1.5,majority,0.0,5,2,2
0.692,0.744,10000,10,1.5,approval,0.0,5,2,2
0.826,0.76,10000,10,1.5,plurality,0.0,5,2,2
1.199,0.981,10000,10,1.5,majority,0.0,5,2,2
0.777,0.754,10000,10,1.5,approval,0.0,5,2,2
0.852,0.805,10000,10,1.5,plurality,0.0,5,2,2
0.73,0.741,10000,10,1.5,majority,0.0,5,2,2
0.99,0.8,10000,10,1.5,approval,0.0,5,2,2
0.921,0.761,10000,10,1.5,plurality,0.0,5,2,2
0.641,0.701,10000,10,1.5,majority,0.0,5,2,2
0.86,0.769,10000,10,1.5,approval,0.0,5,2,2
0.736,0.732,10000,10,1.5,plurality,0.0,5,2,2
0.73,0.775,10000,10,1.5,majority,0.0,5,2,2
0.897,0.794,10000,10,1.5,approval,0.0,5,2,2
0.78,0.837,10000,10,1.5,plurality,0.0,5,2,2
0.77,0.738,10000,10,1.5,majority,0.0,5,2,2
0.785,0.758,10000,10,1.5,approval,0.0,5,2,2
1.003,0.846,10000,10,1.5,plurality,0.0,5,2,2
0.606,0.664,10000,10,1.5,majority,0.0,5,2,2
0.874,0.747,10000,10,1.5,approval,0.0,5,2,2
0.763,0.741,10000,10,1.5,plurality,0.0,5,2,2
0.743,0.829,10000,10,1.5,majority,0.0,5,2,2
0.975,0.801,10000,10,1.5,approval,0.0,5,2,2
0.776,0.739,10000,10,1.5,plurality,0.0,5,2,2
0.683,0.749,10000,10,1.5,majority,0.0,5,2,2
1.03,0.802,10000,10,1.5,approval,0.0,5,2,2
0.793,0.779,10000,10,1.5,plurality,0.0,5,2,2
0.802,0.757,10000,10,1.5,majority,0.0,5,2,2
0.835,0.769,10000,10,1.5,approval,0.0,5,2,2
0.688,0.753,10000,10,1.5,plurality,0.0,5,2,2
0.912,0.816,10000,10,1.5,majority,0.0,5,2,2
0.874,0.751,10000,10,1.5,approval,0.0,5,2,2
0.759,0.738,10000,10,1.5,plurality,0.0,5,2,2
0.623,0.651,10000,10,1.5,majority,0.0,5,2,2
1.099,0.947,10000,10,1.5,approval,0.0,5,2,2
0.793,0.737,10000,10,1.5,plurality,0.0,5,2,2
0.688,0.695,10000,10,1.5,majority,0.0,5,2,2
1.064,0.856,10000,10,1.5,approval,0.0,5,2,2
0.883,0.802,10000,10,1.5,plurality,0.0,5,2,2
0.727,0.717,10000,10,1.5,majority,0.0,5,2,2
1.002,0.838,10000,10,1.5,approval,0.0,5,2,2
0.687,0.744,10000,10,1.5,plurality,0.0,5,2,2
0.804,0.728,10000,10,1.5,majority,0.0,5,2,2
0.851,0.744,10000,10,1.5,approval,0.0,5,2,2
1.018,0.77,10000,10,1.5,plurality,0.0,5,2,2
0.82,0.813,10000,10,1.5,majority,0.0,5,2,2
0.881,0.806,10000,10,1.5,approval,0.0,5,2,2
0.825,0.798,10000,10,1.5,plurality,0.0,5,2,2
0.781,0.759,10000,10,1.5,majority,0.0,5,2,2
1.034,0.846,10000,10,1.5,approval,0.0,5,2,2
0.894,0.759,10000,10,1.5,plurality,0.0,5,2,2
0.74,0.772,10000,10,1.5,majority,0.0,5,2,2
0.926,0.759,10000,10,1.5,approval,0.0,5,2,2
0.891,0.756,10000,10,1.5,plurality,0.0,5,2,2
0.791,0.86,10000,10,1.5,majority,0.0,5,2,2
0.837,0.745,10000,10,1.5,approval,0.0,5,2,2
0.803,0.755,10000,10,1.5,plurality,0.0,5,2,2
0.897,0.884,10000,10,1.5,majority,0.0,5,2,2
0.933,0.795,10000,10,1.5,approval,0.0,5,2,2
0.764,0.807,10000,10,1.5,plurality,0.0,5,2,2
0.855,0.821,10000,10,1.5,majority,0.0,5,2,2
0.918,0.767,10000,10,1.5,approval,0.0,5,2,2
0.749,0.756,10000,10,1.5,plurality,0.0,5,2,2
0.924,0.846,10000,10,1.5,majority,0.0,5,2,2
0.845,0.787,10000,10,1.5,approval,0.0,5,2,2
0.836,0.837,10000,10,1.5,plurality,0.0,5,2,2
0.96,0.808,10000,10,1.5,majority,0.0,5,2,2
0.963,0.841,10000,10,1.5,approval,0.0,5,2,2
0.848,0.758,10000,10,1.5,plurality,0.0,5,2,2
0.91,0.828,10000,10,1.5,majority,0.0,5,2,2
0.863,0.747,10000,10,1.5,approval,0.0,5,2,2
0.765,0.751,10000,10,1.5,plurality,0.0,5,2,2
0.664,0.732,10000,10,1.5,majority,0.0,5,2,2
1.07,0.866,10000,10,1.5,approval,0.0,5,2,2
0.76,0.77,10000,10,1.5,plurality,0.0,5,2,2
0.735,0.726,10000,10,1.5,majority,0.0,5,2,2
0.799,0.776,10000,10,1.5,approval,0.0,5,2,2
0.835,0.748,10000,10,1.5,plurality,0.0,5,2,2
0.69,0.672,10000,10,1.5,majority,0.0,5,2,2
0.815,0.767,10000,10,1.5,approval,0.0,5,2,2
0.838,0.813,10000,10,1.5,plurality,0.0,5,2,2
0.907,0.875,10000,10,1.5,majority,0.0,5,2,2
0.722,0.758,10000,10,1.5,approval,0.0,5,2,2
1.146,0.884,10000,10,1.5,plurality,0.0,5,2,2
0.97,0.906,10000,10,1.5,majority,0.0,5,2,2
0.906,0.746,10000,10,1.5,approval,0.0,5,2,2
1.078,0.824,10000,10,1.5,plurality,0.0,5,2,2
0.654,0.704,10000,10,1.5,majority,0.0,5,2,2
0.958,0.753,10000,10,1.5,approval,0.0,5,2,2
0.871,0.919,10000,10,1.5,plurality,0.0,5,2,2
0.899,0.843,10000,10,1.5,majority,0.0,5,2,2
0.906,0.762,10000,10,1.5,approval,0.0,5,2,2
0.911,0.836,10000,10,1.5,plurality,0.0,5,2,2
0.612,0.709,10000,10,1.5,majority,0.0,5,2,2
0.9,0.856,10000,10,1.5,approval,0.0,5,2,2
0.752,0.749,10000,10,1.5,plurality,0.0,5,2,2
0.914,0.88,10000,10,1.5,majority,0.0,5,2,2
1.004,0.904,10000,10,1.5,approval,0.0,5,2,2
0.678,0.738,10000,10,1.5,plurality,0.0,5,2,2
0.979,0.846,10000,10,1.5,majority,0.0,5,2,2
0.936,0.773,10000,10,1.5,approval,0.0,5,2,2
0.951,0.75,10000,10,1.5,plurality,0.0,5,2,2
0.703,0.713,10000,10,1.5,majority,0.0,5,2,2
0.773,0.77,10000,10,1.5,approval,0.0,5,2,2
0.744,0.781,10000,10,1.5,plurality,0.0,5,2,2
0.558,0.634,10000,10,1.5,majority,0.0,5,2,2
0.958,0.778,10000,10,1.5,approval,0.0,5,2,2
0.794,0.797,10000,10,1.5,plurality,0.0,5,2,2
0.882,0.857,10000,10,1.5,majority,0.0,5,2,2
1.136,0.994,10000,10,1.5,approval,0.0,5,2,2
0.759,0.754,10000,10,1.5,plurality,0.0,5,2,2
0.903,0.87,10000,10,1.5,majority,0.0,5,2,2
0.779,0.722,10000,10,1.5,approval,0.0,5,2,2
0.929,0.756,10000,10,1.5,plurality,0.0,5,2,2
0.881,0.812,10000,10,1.5,majority,0.0,5,2,2
0.829,0.743,10000,10,1.5,approval,0.0,5,2,2
0.797,0.813,10000,10,1.5,plurality,0.0,5,2,2
0.844,0.777,10000,10,1.5,majority,0.0,5,2,2
1.147,0.91,10000,10,1.5,approval,0.0,5,2,2
0.803,0.809,10000,10,1.5,plurality,0.0,5,2,2
0.587,0.703,10000,10,1.5,majority,0.0,5,2,2
0.915,0.882,10000,10,1.5,approval,0.0,5,2,2
0.745,0.762,10000,10,1.5,plurality,0.0,5,2,2
0.655,0.66,10000,10,1.5,majority,0.0,5,2,2
0.956,0.817,10000,10,1.5,approval,0.0,5,2,2
0.74,0.739,10000,10,1.5,plurality,0.0,5,2,2
0.882,0.818,10000,10,1.5,majority,0.0,5,2,2
0.834,0.742,10000,10,1.5,approval,0.0,5,2,2
0.731,0.765,10000,10,1.5,plurality,0.0,5,2,2
0.696,0.784,10000,10,1.5,majority,0.0,5,2,2
0.821,0.742,10000,10,1.5,approval,0.0,5,2,2
0.797,0.748,10000,10,1.5,plurality,0.0,5,2,2
0.856,0.86,10000,10,1.5,majority,0.0,5,2,2
1.068,0.897,10000,10,1.5,approval,0.0,5,2,2
0.834,0.804,10000,10,1.5,plurality,0.0,5,2,2
0.688,0.72,10000,10,1.5,majority,0.0,5,2,2
0.975,0.787,10000,10,1.5,approval,0.0,5,2,2
0.91,0.793,10000,10,1.5,plurality,0.0,5,2,2
0.582,0.675,10000,10,1.5,majority,0.0,5,2,2
0.829,0.737,10000,10,1.5,approval,0.0,5,2,2
0.864,0.758,10000,10,1.5,plurality,0.0,5,2,2
0.848,0.818,10000,10,1.5,majority,0.0,5,2,2
0.945,0.779,10000,10,1.5,approval,0.0,5,2,2
0.946,0.753,10000,10,1.5,plurality,0.0,5,2,2
0.755,0.746,10000,10,1.5,majority,0.0,5,2,2
0.816,0.749,10000,10,1.5,approval,0.0,5,2,2
0.736,0.757,10000,10,1.5,plurality,0.0,5,2,2
0.903,0.866,10000,10,1.5,majority,0.0,5,2,2
0.774,0.732,10000,10,1.5,approval,0.0,5,2,2
0.64,0.738,10000,10,1.5,plurality,0.0,5,2,2
0.869,0.752,10000,10,1.5,majority,0.0,5,2,2
0.929,0.761,10000,10,1.5,approval,0.0,5,2,2
0.759,0.751,10000,10,1.5,plurality,0.0,5,2,2
0.822,0.73,10000,10,1.5,majority,0.0,5,2,2
0.888,0.803,10000,10,1.5,approval,0.0,5,2,2
0.727,0.76,10000,10,1.5,plurality,0.0,5,2,2
0.752,0.704,10000,10,1.5,majority,0.0,5,2,2
0.971,0.783,10000,10,1.5,approval,0.0,5,2,2
0.801,0.742,10000,10,1.5,plurality,0.0,5,2,2
0.812,0.798,10000,10,1.5,majority,0.0,5,2,2
1.002,0.795,10000,10,1.5,approval,0.0,5,2,2
1.199,1.085,10000,10,1.5,plurality,0.0,5,2,2
0.869,0.759,10000,10,1.5,majority,0.0,5,2,2
0.963,0.79,10000,10,1.5,approval,0.0,5,2,2
0.895,0.778,10000,10,1.5,plurality,0.0,5,2,2
0.882,0.861,10000,10,1.5,majority,0.0,5,2,2
0.774,0.724,10000,10,1.5,approval,0.0,5,2,2
0.831,0.809,10000,10,1.5,plurality,0.0,5,2,2
0.616,0.661,10000,10,1.5,majority,0.0,5,2,2
0.988,0.786,10000,10,1.5,approval,0.0,5,2,2
0.993,0.768,10000,10,1.5,plurality,0.0,5,2,2
0.888,0.816,10000,10,1.5,majority,0.0,5,2,2
1.002,0.801,10000,10,1.5,approval,0.0,5,2,2
0.895,0.742,10000,10,1.5,plurality,0.0,5,2,2
0.758,0.77,10000,10,1.5,majority,0.0,5,2,2
0.97,0.74,10000,10,1.5,approval,0.0,5,2,2
1.02,0.836,10000,10,1.5,plurality,0.0,5,2,2
0.802,0.837,10000,10,1.5,majority,0.0,5,2,2
0.75,0.747,10000,10,1.5,approval,0.0,5,2,2
0.864,0.752,10000,10,1.5,plurality,0.0,5,2,2
0.74,0.749,10000,10,1.5,majority,0.0,5,2,2
0.851,0.816,10000,10,1.5,approval,0.0,5,2,2
0.765,0.762,10000,10,1.5,plurality,0.0,5,2,2
0.642,0.709,10000,10,1.5,majority,0.0,5,2,2
0.837,0.78,10000,10,1.5,approval,0.0,5,2,2
0.759,0.775,10000,10,1.5,plurality,0.0,5,2,2
0.735,0.724,10000,10,1.5,majority,0.0,5,2,2
0.943,0.748,10000,10,1.5,approval,0.0,5,2,2
0.761,0.744,10000,10,1.5,plurality,0.0,5,2,2
0.842,0.827,10000,10,1.5,majority,0.0,5,2,2
1.085,0.913,10000,10,1.5,approval,0.0,5,2,2
0.763,0.736,10000,10,1.5,plurality,0.0,5,2,2
0.89,0.84,10000,10,1.5,majority,0.0,5,2,2
0.863,0.768,10000,10,1.5,approval,0.0,5,2,2
0.876,0.747,10000,10,1.5,plurality,0.0,5,2,2
0.738,0.749,10000,10,1.5,majority,0.0,5,2,2
1.102,0.892,10000,10,1.5,approval,0.0,5,2,2
0.866,0.757,10000,10,1.5,plurality,0.0,5,2,2
0.853,0.857,10000,10,1.5,majority,0.0,5,2,2
0.852,0.768,10000,10,1.5,approval,0.0,5,2,2
0.95,0.756,10000,10,1.5,plurality,0.0,5,2,2
0.893,0.798,10000,10,1.5,majority,0.0,5,2,2
0.936,0.79,10000,10,1.5,approval,0.0,5,2,2
0.768,0.755,10000,10,1.5,plurality,0.0,5,2,2
0.817,0.827,10000,10,1.5,majority,0.0,5,2,2
1.013,0.826,10000,10,1.5,approval,0.0,5,2,2
0.757,0.76,10000,10,1.5,plurality,0.0,5,2,2
0.806,0.799,10000,10,1.5,majority,0.0,5,2,2
0.979,0.77,10000,10,1.5,approval,0.0,5,2,2
0.822,0.756,10000,10,1.5,plurality,0.0,5,2,2
0.995,0.884,10000,10,1.5,majority,0.0,5,2,2
0.818,0.799,10000,10,1.5,approval,0.0,5,2,2
0.787,0.759,10000,10,1.5,plurality,0.0,5,2,2
0.762,0.77,10000,10,1.5,majority,0.0,5,2,2
0.896,0.788,10000,10,1.5,approval,0.0,5,2,2
