,fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues
3325,1.124,25000,10,3,plurality,0.0,3,12
3326,1.023,25000,10,3,plurality,0.0,3,22
3327,1.11,25000,10,3,plurality,0.0,4,2
3328,1.06,25000,10,3,plurality,0.0,4,12
3329,1.009,25000,10,3,plurality,0.0,4,22
3330,1.265,25000,10,3,plurality,0.0,5,2
3331,1.106,25000,10,3,plurality,0.0,5,12
3332,1.119,25000,10,3,plurality,0.0,5,22
3333,1.359,25000,10,3,plurality,0.0,6,2
3334,1.1,25000,10,3,plurality,0.0,6,12
3335,1.143,25000,10,3,plurality,0.0,6,22
3336,1.071,25000,10,3,plurality,0.0,7,2
3337,1.183,25000,10,3,plurality,0.0,7,12
3338,1.096,25000,10,3,plurality,0.0,7,22
3339,1.057,25000,10,3,plurality,0.0,8,2
3340,1.162,25000,10,3,plurality,0.0,8,12
3341,1.165,25000,10,3,plurality,0.0,8,22
3342,1.329,25000,10,3,plurality,0.0,9,2
3343,1.074,25000,10,3,plurality,0.0,9,12
3344,1.169,25000,10,3,plurality,0.0,9,22
3345,1.205,25000,10,3,plurality,0.0,10,2
3346,1.229,25000,10,3,plurality,0.0,10,12
3347,1.211,25000,10,3,plurality,0.0,10,22
3348,1.079,25000,10,3,plurality,0.01,2,2
3349,1.048,25000,10,3,plurality,0.01,2,12
3350,0.986,25000,10,3,plurality,0.01,2,22
3351,1.001,25000,10,3,plurality,0.01,3,2
3352,1.069,25000,10,3,plurality,0.01,3,12
3353,1.047,25000,10,3,plurality,0.01,3,22
3354,1.16,25000,10,3,plurality,0.01,4,2
3355,1.051,25000,10,3,plurality,0.01,4,12
3356,1.041,25000,10,3,plurality,0.01,4,22
3357,1.31,25000,10,3,plurality,0.01,5,2
3358,1.086,25000,10,3,plurality,0.01,5,12
3359,1.101,25000,10,3,plurality,0.01,5,22
3360,1.113,25000,10,3,plurality,0.01,6,2
3361,1.131,25000,10,3,plurality,0.01,6,12
3362,1.069,25000,10,3,plurality,0.01,6,22
3363,1.344,25000,10,3,plurality,0.01,7,2
3364,1.14,25000,10,3,plurality,0.01,7,12
3365,1.194,25000,10,3,plurality,0.01,7,22
3366,0.974,25000,10,3,plurality,0.01,8,2
3367,1.257,25000,10,3,plurality,0.01,8,12
3368,1.153,25000,10,3,plurality,0.01,8,22
3369,1.048,25000,10,3,plurality,0.01,9,2
3370,1.171,25000,10,3,plurality,0.01,9,12
3371,1.196,25000,10,3,plurality,0.01,9,22
3372,1.308,25000,10,3,plurality,0.01,10,2
3373,1.222,25000,10,3,plurality,0.01,10,12
3374,1.144,25000,10,3,plurality,0.01,10,22
3375,1.168,25000,10,3,plurality,0.05,2,2
3376,1.046,25000,10,3,plurality,0.05,2,12
3377,0.978,25000,10,3,plurality,0.05,2,22
3378,1.113,25000,10,3,plurality,0.05,3,2
3379,1.041,25000,10,3,plurality,0.05,3,12
3380,1.058,25000,10,3,plurality,0.05,3,22
3381,1.032,25000,10,3,plurality,0.05,4,2
3382,1.045,25000,10,3,plurality,0.05,4,12
3383,0.978,25000,10,3,plurality,0.05,4,22
3384,1.273,25000,10,3,plurality,0.05,5,2
3385,1.058,25000,10,3,plurality,0.05,5,12
3386,1.075,25000,10,3,plurality,0.05,5,22
3387,0.995,25000,10,3,plurality,0.05,6,2
3388,1.147,25000,10,3,plurality,0.05,6,12
3389,1.122,25000,10,3,plurality,0.05,6,22
3390,1.577,25000,10,3,plurality,0.05,7,2
3391,1.165,25000,10,3,plurality,0.05,7,12
3392,1.094,25000,10,3,plurality,0.05,7,22
3393,1.34,25000,10,3,plurality,0.05,8,2
3394,1.126,25000,10,3,plurality,0.05,8,12
3395,1.208,25000,10,3,plurality,0.05,8,22
3396,1.028,25000,10,3,plurality,0.05,9,2
3397,1.091,25000,10,3,plurality,0.05,9,12
3398,1.16,25000,10,3,plurality,0.05,9,22
3399,0.998,25000,10,3,plurality,0.05,10,2
3400,1.213,25000,10,3,plurality,0.05,10,12
3401,1.223,25000,10,3,plurality,0.05,10,22
3402,1.167,25000,25,1,majority,0.0,2,2
3403,1.046,25000,25,1,majority,0.0,2,12
3404,0.996,25000,25,1,majority,0.0,2,22
3405,1.49,25000,25,1,majority,0.0,3,2
3406,1.047,25000,25,1,majority,0.0,3,12
3407,1.092,25000,25,1,majority,0.0,3,22
3408,1.247,25000,25,1,majority,0.0,4,2
3409,1.12,25000,25,1,majority,0.0,4,12
3410,1.119,25000,25,1,majority,0.0,4,22
3411,1.105,25000,25,1,majority,0.0,5,2
3412,1.101,25000,25,1,majority,0.0,5,12
3413,1.141,25000,25,1,majority,0.0,5,22
3414,1.359,25000,25,1,majority,0.0,6,2
3415,1.273,25000,25,1,majority,0.0,6,12
3416,1.119,25000,25,1,majority,0.0,6,22
3417,1.054,25000,25,1,majority,0.0,7,2
3418,1.246,25000,25,1,majority,0.0,7,12
3419,1.279,25000,25,1,majority,0.0,7,22
3420,1.521,25000,25,1,majority,0.0,8,2
3421,1.197,25000,25,1,majority,0.0,8,12
3422,1.227,25000,25,1,majority,0.0,8,22
3423,1.528,25000,25,1,majority,0.0,9,2
3424,1.212,25000,25,1,majority,0.0,9,12
3425,1.236,25000,25,1,majority,0.0,9,22
3426,1.368,25000,25,1,majority,0.0,10,2
3427,1.296,25000,25,1,majority,0.0,10,12
3428,1.158,25000,25,1,majority,0.0,10,22
3429,1.173,25000,25,1,majority,0.01,2,2
3430,1.02,25000,25,1,majority,0.01,2,12
3431,1.024,25000,25,1,majority,0.01,2,22
3432,1.294,25000,25,1,majority,0.01,3,2
3433,1.123,25000,25,1,majority,0.01,3,12
3434,1.03,25000,25,1,majority,0.01,3,22
3435,1.311,25000,25,1,majority,0.01,4,2
3436,1.073,25000,25,1,majority,0.01,4,12
3437,1.131,25000,25,1,majority,0.01,4,22
3438,1.256,25000,25,1,majority,0.01,5,2
3439,1.182,25000,25,1,majority,0.01,5,12
3440,1.152,25000,25,1,majority,0.01,5,22
3441,1.047,25000,25,1,majority,0.01,6,2
3442,1.24,25000,25,1,majority,0.01,6,12
3443,1.15,25000,25,1,majority,0.01,6,22
3444,1.419,25000,25,1,majority,0.01,7,2
3445,1.165,25000,25,1,majority,0.01,7,12
3446,1.176,25000,25,1,majority,0.01,7,22
3447,1.08,25000,25,1,majority,0.01,8,2
3448,1.296,25000,25,1,majority,0.01,8,12
3449,1.283,25000,25,1,majority,0.01,8,22
3450,1.765,25000,25,1,majority,0.01,9,2
3451,1.416,25000,25,1,majority,0.01,9,12
3452,1.137,25000,25,1,majority,0.01,9,22
3453,1.266,25000,25,1,majority,0.01,10,2
3454,1.343,25000,25,1,majority,0.01,10,12
3455,1.246,25000,25,1,majority,0.01,10,22
3456,1.167,25000,25,1,majority,0.05,2,2
3457,1.033,25000,25,1,majority,0.05,2,12
3458,1.023,25000,25,1,majority,0.05,2,22
3459,1.269,25000,25,1,majority,0.05,3,2
3460,1.133,25000,25,1,majority,0.05,3,12
3461,1.076,25000,25,1,majority,0.05,3,22
3462,0.983,25000,25,1,majority,0.05,4,2
3463,1.103,25000,25,1,majority,0.05,4,12
3464,1.096,25000,25,1,majority,0.05,4,22
3465,1.382,25000,25,1,majority,0.05,5,2
3466,1.107,25000,25,1,majority,0.05,5,12
3467,1.302,25000,25,1,majority,0.05,5,22
3468,1.423,25000,25,1,majority,0.05,6,2
3469,1.14,25000,25,1,majority,0.05,6,12
3470,1.072,25000,25,1,majority,0.05,6,22
3471,1.355,25000,25,1,majority,0.05,7,2
3472,1.132,25000,25,1,majority,0.05,7,12
3473,1.261,25000,25,1,majority,0.05,7,22
3474,1.51,25000,25,1,majority,0.05,8,2
3475,1.15,25000,25,1,majority,0.05,8,12
3476,1.225,25000,25,1,majority,0.05,8,22
3477,1.34,25000,25,1,majority,0.05,9,2
3478,1.443,25000,25,1,majority,0.05,9,12
3479,1.129,25000,25,1,majority,0.05,9,22
3480,1.122,25000,25,1,majority,0.05,10,2
3481,1.163,25000,25,1,majority,0.05,10,12
3482,1.368,25000,25,1,majority,0.05,10,22
3483,1.16,25000,25,1,plurality,0.0,2,2
3484,1.038,25000,25,1,plurality,0.0,2,12
3485,1.024,25000,25,1,plurality,0.0,2,22
3486,1.204,25000,25,1,plurality,0.0,3,2
3487,1.057,25000,25,1,plurality,0.0,3,12
3488,1.053,25000,25,1,plurality,0.0,3,22
3489,1.169,25000,25,1,plurality,0.0,4,2
3490,1.104,25000,25,1,plurality,0.0,4,12
3491,1.068,25000,25,1,plurality,0.0,4,22
3492,1.21,25000,25,1,plurality,0.0,5,2
3493,1.108,25000,25,1,plurality,0.0,5,12
3494,1.036,25000,25,1,plurality,0.0,5,22
3495,1.269,25000,25,1,plurality,0.0,6,2
3496,1.123,25000,25,1,plurality,0.0,6,12
3497,1.109,25000,25,1,plurality,0.0,6,22
3498,1.091,25000,25,1,plurality,0.0,7,2
3499,1.152,25000,25,1,plurality,0.0,7,12
3500,1.092,25000,25,1,plurality,0.0,7,22
3501,1.05,25000,25,1,plurality,0.0,8,2
3502,1.093,25000,25,1,plurality,0.0,8,12
3503,1.089,25000,25,1,plurality,0.0,8,22
3504,1.433,25000,25,1,plurality,0.0,9,2
3505,1.094,25000,25,1,plurality,0.0,9,12
3506,1.1,25000,25,1,plurality,0.0,9,22
3507,1.715,25000,25,1,plurality,0.0,10,2
3508,1.126,25000,25,1,plurality,0.0,10,12
3509,1.149,25000,25,1,plurality,0.0,10,22
3510,1.167,25000,25,1,plurality,0.01,2,2
3511,1.047,25000,25,1,plurality,0.01,2,12
3512,1.018,25000,25,1,plurality,0.01,2,22
3513,1.235,25000,25,1,plurality,0.01,3,2
3514,1.047,25000,25,1,plurality,0.01,3,12
3515,1.014,25000,25,1,plurality,0.01,3,22
3516,1.396,25000,25,1,plurality,0.01,4,2
3517,1.075,25000,25,1,plurality,0.01,4,12
3518,1.077,25000,25,1,plurality,0.01,4,22
3519,1.362,25000,25,1,plurality,0.01,5,2
3520,1.054,25000,25,1,plurality,0.01,5,12
3521,1.07,25000,25,1,plurality,0.01,5,22
3522,1.452,25000,25,1,plurality,0.01,6,2
3523,1.059,25000,25,1,plurality,0.01,6,12
3524,1.045,25000,25,1,plurality,0.01,6,22
3525,1.237,25000,25,1,plurality,0.01,7,2
3526,1.188,25000,25,1,plurality,0.01,7,12
3527,1.094,25000,25,1,plurality,0.01,7,22
3528,1.063,25000,25,1,plurality,0.01,8,2
3529,1.098,25000,25,1,plurality,0.01,8,12
3530,1.109,25000,25,1,plurality,0.01,8,22
3531,1.657,25000,25,1,plurality,0.01,9,2
3532,1.125,25000,25,1,plurality,0.01,9,12
3533,1.056,25000,25,1,plurality,0.01,9,22
3534,1.254,25000,25,1,plurality,0.01,10,2
3535,1.228,25000,25,1,plurality,0.01,10,12
3536,1.144,25000,25,1,plurality,0.01,10,22
3537,1.151,25000,25,1,plurality,0.05,2,2
3538,1.025,25000,25,1,plurality,0.05,2,12
3539,1.006,25000,25,1,plurality,0.05,2,22
3540,1.175,25000,25,1,plurality,0.05,3,2
3541,1.066,25000,25,1,plurality,0.05,3,12
3542,1.028,25000,25,1,plurality,0.05,3,22
3543,1.205,25000,25,1,plurality,0.05,4,2
3544,1.06,25000,25,1,plurality,0.05,4,12
3545,1.045,25000,25,1,plurality,0.05,4,22
3546,1.208,25000,25,1,plurality,0.05,5,2
3547,1.081,25000,25,1,plurality,0.05,5,12
3548,1.072,25000,25,1,plurality,0.05,5,22
3549,1.082,25000,25,1,plurality,0.05,6,2
3550,1.158,25000,25,1,plurality,0.05,6,12
3551,1.067,25000,25,1,plurality,0.05,6,22
3552,1.237,25000,25,1,plurality,0.05,7,2
3553,1.136,25000,25,1,plurality,0.05,7,12
3554,1.083,25000,25,1,plurality,0.05,7,22
3555,1.098,25000,25,1,plurality,0.05,8,2
3556,1.115,25000,25,1,plurality,0.05,8,12
3557,1.096,25000,25,1,plurality,0.05,8,22
3558,1.175,25000,25,1,plurality,0.05,9,2
3559,1.148,25000,25,1,plurality,0.05,9,12
3560,1.172,25000,25,1,plurality,0.05,9,22
3561,1.191,25000,25,1,plurality,0.05,10,2
3562,1.116,25000,25,1,plurality,0.05,10,12
3563,1.091,25000,25,1,plurality,0.05,10,22
3564,1.102,25000,25,2,majority,0.0,2,2
3565,1.05,25000,25,2,majority,0.0,2,12
3566,1.027,25000,25,2,majority,0.0,2,22
3567,1.171,25000,25,2,majority,0.0,3,2
3568,1.114,25000,25,2,majority,0.0,3,12
3569,1.023,25000,25,2,majority,0.0,3,22
3570,1.155,25000,25,2,majority,0.0,4,2
3571,1.156,25000,25,2,majority,0.0,4,12
3572,1.051,25000,25,2,majority,0.0,4,22
3573,1.18,25000,25,2,majority,0.0,5,2
3574,1.206,25000,25,2,majority,0.0,5,12
3575,1.106,25000,25,2,majority,0.0,5,22
3576,1.268,25000,25,2,majority,0.0,6,2
3577,1.097,25000,25,2,majority,0.0,6,12
3578,1.102,25000,25,2,majority,0.0,6,22
3579,1.291,25000,25,2,majority,0.0,7,2
3580,1.135,25000,25,2,majority,0.0,7,12
3581,1.198,25000,25,2,majority,0.0,7,22
3582,1.003,25000,25,2,majority,0.0,8,2
3583,1.194,25000,25,2,majority,0.0,8,12
3584,1.46,25000,25,2,majority,0.0,8,22
3585,1.144,25000,25,2,majority,0.0,9,2
3586,1.115,25000,25,2,majority,0.0,9,12
3587,1.184,25000,25,2,majority,0.0,9,22
3588,1.043,25000,25,2,majority,0.0,10,2
3589,1.271,25000,25,2,majority,0.0,10,12
3590,1.11,25000,25,2,majority,0.0,10,22
3591,1.134,25000,25,2,majority,0.01,2,2
3592,1.062,25000,25,2,majority,0.01,2,12
3593,1.01,25000,25,2,majority,0.01,2,22
3594,1.426,25000,25,2,majority,0.01,3,2
3595,1.058,25000,25,2,majority,0.01,3,12
3596,1.04,25000,25,2,majority,0.01,3,22
3597,1.304,25000,25,2,majority,0.01,4,2
3598,1.08,25000,25,2,majority,0.01,4,12
3599,1.135,25000,25,2,majority,0.01,4,22
3600,1.535,25000,25,2,majority,0.01,5,2
3601,1.17,25000,25,2,majority,0.01,5,12
3602,1.207,25000,25,2,majority,0.01,5,22
3603,1.43,25000,25,2,majority,0.01,6,2
3604,1.138,25000,25,2,majority,0.01,6,12
3605,1.104,25000,25,2,majority,0.01,6,22
3606,1.33,25000,25,2,majority,0.01,7,2
3607,1.174,25000,25,2,majority,0.01,7,12
3608,1.258,25000,25,2,majority,0.01,7,22
3609,1.058,25000,25,2,majority,0.01,8,2
3610,1.256,25000,25,2,majority,0.01,8,12
3611,1.151,25000,25,2,majority,0.01,8,22
3612,0.998,25000,25,2,majority,0.01,9,2
3613,1.206,25000,25,2,majority,0.01,9,12
3614,1.425,25000,25,2,majority,0.01,9,22
3615,1.116,25000,25,2,majority,0.01,10,2
3616,1.417,25000,25,2,majority,0.01,10,12
3617,1.215,25000,25,2,majority,0.01,10,22
3618,1.105,25000,25,2,majority,0.05,2,2
3619,1.035,25000,25,2,majority,0.05,2,12
3620,1.003,25000,25,2,majority,0.05,2,22
3621,1.199,25000,25,2,majority,0.05,3,2
3622,1.077,25000,25,2,majority,0.05,3,12
3623,1.032,25000,25,2,majority,0.05,3,22
3624,1.244,25000,25,2,majority,0.05,4,2
3625,1.101,25000,25,2,majority,0.05,4,12
3626,1.042,25000,25,2,majority,0.05,4,22
3627,1.176,25000,25,2,majority,0.05,5,2
3628,1.105,25000,25,2,majority,0.05,5,12
3629,1.05,25000,25,2,majority,0.05,5,22
3630,1.508,25000,25,2,majority,0.05,6,2
3631,1.278,25000,25,2,majority,0.05,6,12
3632,1.1,25000,25,2,majority,0.05,6,22
3633,1.406,25000,25,2,majority,0.05,7,2
3634,1.117,25000,25,2,majority,0.05,7,12
3635,1.138,25000,25,2,majority,0.05,7,22
3636,1.12,25000,25,2,majority,0.05,8,2
3637,1.197,25000,25,2,majority,0.05,8,12
3638,1.066,25000,25,2,majority,0.05,8,22
3639,1.258,25000,25,2,majority,0.05,9,2
3640,1.394,25000,25,2,majority,0.05,9,12
3641,1.352,25000,25,2,majority,0.05,9,22
3642,1.414,25000,25,2,majority,0.05,10,2
3643,1.306,25000,25,2,majority,0.05,10,12
3644,1.107,25000,25,2,majority,0.05,10,22
3645,1.186,25000,25,2,plurality,0.0,2,2
3646,1.05,25000,25,2,plurality,0.0,2,12
3647,0.998,25000,25,2,plurality,0.0,2,22
3648,1.166,25000,25,2,plurality,0.0,3,2
3649,1.045,25000,25,2,plurality,0.0,3,12
3650,1.015,25000,25,2,plurality,0.0,3,22
3651,1.125,25000,25,2,plurality,0.0,4,2
3652,1.069,25000,25,2,plurality,0.0,4,12
3653,1.042,25000,25,2,plurality,0.0,4,22
3654,1.143,25000,25,2,plurality,0.0,5,2
3655,1.084,25000,25,2,plurality,0.0,5,12
3656,1.085,25000,25,2,plurality,0.0,5,22
3657,1.318,25000,25,2,plurality,0.0,6,2
3658,1.105,25000,25,2,plurality,0.0,6,12
3659,1.092,25000,25,2,plurality,0.0,6,22
3660,1.316,25000,25,2,plurality,0.0,7,2
3661,1.092,25000,25,2,plurality,0.0,7,12
3662,1.066,25000,25,2,plurality,0.0,7,22
3663,1.416,25000,25,2,plurality,0.0,8,2
3664,1.116,25000,25,2,plurality,0.0,8,12
3665,1.09,25000,25,2,plurality,0.0,8,22
3666,1.13,25000,25,2,plurality,0.0,9,2
3667,1.153,25000,25,2,plurality,0.0,9,12
3668,1.13,25000,25,2,plurality,0.0,9,22
3669,1.279,25000,25,2,plurality,0.0,10,2
3670,1.172,25000,25,2,plurality,0.0,10,12
3671,1.137,25000,25,2,plurality,0.0,10,22
3672,1.132,25000,25,2,plurality,0.01,2,2
3673,1.034,25000,25,2,plurality,0.01,2,12
3674,1.018,25000,25,2,plurality,0.01,2,22
3675,1.158,25000,25,2,plurality,0.01,3,2
3676,1.045,25000,25,2,plurality,0.01,3,12
3677,1.014,25000,25,2,plurality,0.01,3,22
3678,1.352,25000,25,2,plurality,0.01,4,2
3679,1.089,25000,25,2,plurality,0.01,4,12
3680,1.054,25000,25,2,plurality,0.01,4,22
3681,1.275,25000,25,2,plurality,0.01,5,2
3682,1.091,25000,25,2,plurality,0.01,5,12
3683,1.055,25000,25,2,plurality,0.01,5,22
3684,1.368,25000,25,2,plurality,0.01,6,2
3685,1.132,25000,25,2,plurality,0.01,6,12
3686,1.079,25000,25,2,plurality,0.01,6,22
3687,1.4,25000,25,2,plurality,0.01,7,2
3688,1.168,25000,25,2,plurality,0.01,7,12
3689,1.164,25000,25,2,plurality,0.01,7,22
3690,1.319,25000,25,2,plurality,0.01,8,2
3691,1.121,25000,25,2,plurality,0.01,8,12
3692,1.068,25000,25,2,plurality,0.01,8,22
3693,1.169,25000,25,2,plurality,0.01,9,2
3694,1.171,25000,25,2,plurality,0.01,9,12
3695,1.128,25000,25,2,plurality,0.01,9,22
3696,1.078,25000,25,2,plurality,0.01,10,2
3697,1.133,25000,25,2,plurality,0.01,10,12
3698,1.071,25000,25,2,plurality,0.01,10,22
3699,1.168,25000,25,2,plurality,0.05,2,2
3700,1.031,25000,25,2,plurality,0.05,2,12
3701,1.019,25000,25,2,plurality,0.05,2,22
3702,1.227,25000,25,2,plurality,0.05,3,2
3703,1.032,25000,25,2,plurality,0.05,3,12
3704,1.041,25000,25,2,plurality,0.05,3,22
3705,1.226,25000,25,2,plurality,0.05,4,2
3706,1.088,25000,25,2,plurality,0.05,4,12
3707,1.046,25000,25,2,plurality,0.05,4,22
3708,1.335,25000,25,2,plurality,0.05,5,2
3709,1.085,25000,25,2,plurality,0.05,5,12
3710,1.061,25000,25,2,plurality,0.05,5,22
3711,1.529,25000,25,2,plurality,0.05,6,2
3712,1.092,25000,25,2,plurality,0.05,6,12
3713,1.052,25000,25,2,plurality,0.05,6,22
3714,1.34,25000,25,2,plurality,0.05,7,2
3715,1.13,25000,25,2,plurality,0.05,7,12
3716,1.055,25000,25,2,plurality,0.05,7,22
3717,1.36,25000,25,2,plurality,0.05,8,2
3718,1.122,25000,25,2,plurality,0.05,8,12
3719,1.114,25000,25,2,plurality,0.05,8,22
3720,1.313,25000,25,2,plurality,0.05,9,2
3721,1.213,25000,25,2,plurality,0.05,9,12
3722,1.095,25000,25,2,plurality,0.05,9,22
3723,1.311,25000,25,2,plurality,0.05,10,2
3724,1.141,25000,25,2,plurality,0.05,10,12
3725,1.06,25000,25,2,plurality,0.05,10,22
3726,1.14,25000,25,3,majority,0.0,2,2
3727,1.037,25000,25,3,majority,0.0,2,12
3728,1.004,25000,25,3,majority,0.0,2,22
3729,1.209,25000,25,3,majority,0.0,3,2
3730,1.084,25000,25,3,majority,0.0,3,12
3731,1.033,25000,25,3,majority,0.0,3,22
3732,1.432,25000,25,3,majority,0.0,4,2
3733,1.097,25000,25,3,majority,0.0,4,12
3734,1.098,25000,25,3,majority,0.0,4,22
3735,1.431,25000,25,3,majority,0.0,5,2
3736,1.113,25000,25,3,majority,0.0,5,12
3737,1.139,25000,25,3,majority,0.0,5,22
3738,1.451,25000,25,3,majority,0.0,6,2
3739,1.163,25000,25,3,majority,0.0,6,12
3740,1.092,25000,25,3,majority,0.0,6,22
3741,1.368,25000,25,3,majority,0.0,7,2
3742,1.214,25000,25,3,majority,0.0,7,12
3743,1.149,25000,25,3,majority,0.0,7,22
3744,1.4,25000,25,3,majority,0.0,8,2
3745,1.14,25000,25,3,majority,0.0,8,12
3746,1.226,25000,25,3,majority,0.0,8,22
3747,1.452,25000,25,3,majority,0.0,9,2
3748,1.15,25000,25,3,majority,0.0,9,12
3749,1.162,25000,25,3,majority,0.0,9,22
3750,1.642,25000,25,3,majority,0.0,10,2
3751,1.247,25000,25,3,majority,0.0,10,12
3752,1.111,25000,25,3,majority,0.0,10,22
3753,1.147,25000,25,3,majority,0.01,2,2
3754,1.013,25000,25,3,majority,0.01,2,12
3755,1.007,25000,25,3,majority,0.01,2,22
3756,1.241,25000,25,3,majority,0.01,3,2
3757,1.074,25000,25,3,majority,0.01,3,12
3758,1.024,25000,25,3,majority,0.01,3,22
3759,1.223,25000,25,3,majority,0.01,4,2
3760,1.065,25000,25,3,majority,0.01,4,12
3761,1.057,25000,25,3,majority,0.01,4,22
3762,0.994,25000,25,3,majority,0.01,5,2
3763,1.094,25000,25,3,majority,0.01,5,12
3764,1.134,25000,25,3,majority,0.01,5,22
3765,1.23,25000,25,3,majority,0.01,6,2
3766,1.157,25000,25,3,majority,0.01,6,12
3767,1.139,25000,25,3,majority,0.01,6,22
3768,0.999,25000,25,3,majority,0.01,7,2
3769,1.107,25000,25,3,majority,0.01,7,12
3770,1.179,25000,25,3,majority,0.01,7,22
3771,1.433,25000,25,3,majority,0.01,8,2
3772,1.236,25000,25,3,majority,0.01,8,12
3773,1.082,25000,25,3,majority,0.01,8,22
3774,1.279,25000,25,3,majority,0.01,9,2
3775,1.157,25000,25,3,majority,0.01,9,12
3776,1.214,25000,25,3,majority,0.01,9,22
3777,1.018,25000,25,3,majority,0.01,10,2
3778,1.477,25000,25,3,majority,0.01,10,12
3779,1.117,25000,25,3,majority,0.01,10,22
3780,1.184,25000,25,3,majority,0.05,2,2
3781,1.04,25000,25,3,majority,0.05,2,12
3782,1.02,25000,25,3,majority,0.05,2,22
3783,1.246,25000,25,3,majority,0.05,3,2
3784,1.067,25000,25,3,majority,0.05,3,12
3785,1.068,25000,25,3,majority,0.05,3,22
3786,1.391,25000,25,3,majority,0.05,4,2
3787,1.091,25000,25,3,majority,0.05,4,12
3788,1.079,25000,25,3,majority,0.05,4,22
3789,1.468,25000,25,3,majority,0.05,5,2
3790,1.072,25000,25,3,majority,0.05,5,12
3791,1.048,25000,25,3,majority,0.05,5,22
3792,1.435,25000,25,3,majority,0.05,6,2
3793,1.126,25000,25,3,majority,0.05,6,12
3794,1.073,25000,25,3,majority,0.05,6,22
3795,1.634,25000,25,3,majority,0.05,7,2
3796,1.215,25000,25,3,majority,0.05,7,12
3797,1.202,25000,25,3,majority,0.05,7,22
3798,1.504,25000,25,3,majority,0.05,8,2
3799,1.103,25000,25,3,majority,0.05,8,12
3800,1.066,25000,25,3,majority,0.05,8,22
3801,1.452,25000,25,3,majority,0.05,9,2
3802,1.243,25000,25,3,majority,0.05,9,12
3803,1.113,25000,25,3,majority,0.05,9,22
3804,1.548,25000,25,3,majority,0.05,10,2
3805,1.171,25000,25,3,majority,0.05,10,12
3806,1.237,25000,25,3,majority,0.05,10,22
3807,1.154,25000,25,3,plurality,0.0,2,2
3808,1.05,25000,25,3,plurality,0.0,2,12
3809,1.015,25000,25,3,plurality,0.0,2,22
3810,1.283,25000,25,3,plurality,0.0,3,2
3811,1.052,25000,25,3,plurality,0.0,3,12
3812,1.055,25000,25,3,plurality,0.0,3,22
3813,1.179,25000,25,3,plurality,0.0,4,2
3814,1.056,25000,25,3,plurality,0.0,4,12
3815,1.032,25000,25,3,plurality,0.0,4,22
3816,1.302,25000,25,3,plurality,0.0,5,2
3817,1.09,25000,25,3,plurality,0.0,5,12
3818,1.041,25000,25,3,plurality,0.0,5,22
3819,0.986,25000,25,3,plurality,0.0,6,2
3820,1.146,25000,25,3,plurality,0.0,6,12
3821,1.073,25000,25,3,plurality,0.0,6,22
3822,1.039,25000,25,3,plurality,0.0,7,2
3823,1.148,25000,25,3,plurality,0.0,7,12
3824,1.134,25000,25,3,plurality,0.0,7,22
3825,1.178,25000,25,3,plurality,0.0,8,2
3826,1.106,25000,25,3,plurality,0.0,8,12
3827,1.09,25000,25,3,plurality,0.0,8,22
3828,0.976,25000,25,3,plurality,0.0,9,2
3829,1.085,25000,25,3,plurality,0.0,9,12
3830,1.086,25000,25,3,plurality,0.0,9,22
3831,1.065,25000,25,3,plurality,0.0,10,2
3832,1.212,25000,25,3,plurality,0.0,10,12
3833,1.141,25000,25,3,plurality,0.0,10,22
3834,1.146,25000,25,3,plurality,0.01,2,2
3835,1.035,25000,25,3,plurality,0.01,2,12
3836,1.007,25000,25,3,plurality,0.01,2,22
3837,1.179,25000,25,3,plurality,0.01,3,2
3838,1.056,25000,25,3,plurality,0.01,3,12
3839,1.064,25000,25,3,plurality,0.01,3,22
3840,1.294,25000,25,3,plurality,0.01,4,2
3841,1.087,25000,25,3,plurality,0.01,4,12
3842,1.069,25000,25,3,plurality,0.01,4,22
3843,1.238,25000,25,3,plurality,0.01,5,2
3844,1.129,25000,25,3,plurality,0.01,5,12
3845,1.033,25000,25,3,plurality,0.01,5,22
3846,1.424,25000,25,3,plurality,0.01,6,2
3847,1.118,25000,25,3,plurality,0.01,6,12
3848,1.115,25000,25,3,plurality,0.01,6,22
3849,0.983,25000,25,3,plurality,0.01,7,2
3850,1.118,25000,25,3,plurality,0.01,7,12
3851,1.087,25000,25,3,plurality,0.01,7,22
3852,1.045,25000,25,3,plurality,0.01,8,2
3853,1.135,25000,25,3,plurality,0.01,8,12
3854,1.136,25000,25,3,plurality,0.01,8,22
3855,1.011,25000,25,3,plurality,0.01,9,2
3856,1.123,25000,25,3,plurality,0.01,9,12
3857,1.09,25000,25,3,plurality,0.01,9,22
3858,1.116,25000,25,3,plurality,0.01,10,2
3859,1.11,25000,25,3,plurality,0.01,10,12
3860,1.106,25000,25,3,plurality,0.01,10,22
3861,1.141,25000,25,3,plurality,0.05,2,2
3862,1.032,25000,25,3,plurality,0.05,2,12
3863,1.009,25000,25,3,plurality,0.05,2,22
3864,1.216,25000,25,3,plurality,0.05,3,2
3865,1.073,25000,25,3,plurality,0.05,3,12
3866,1.04,25000,25,3,plurality,0.05,3,22
3867,1.249,25000,25,3,plurality,0.05,4,2
3868,1.068,25000,25,3,plurality,0.05,4,12
3869,1.047,25000,25,3,plurality,0.05,4,22
3870,1.282,25000,25,3,plurality,0.05,5,2
